nsf_proposal_links_v0,researcher,team
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sonal Atreya,"['Sonal Atreya', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Tina Pujara,"['Tina Pujara', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,V Devadas,"['V Devadas', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Jaydev Dabas,"['Jaydev Dabas', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Millie Pant,"['Millie Pant', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Rajan Arora,"['Rajan Arora', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Bijan Choudhury,"['Bijan Choudhury', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Debabrata Sircar,"['Debabrata Sircar', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Deepak Sharma,"['Deepak Sharma', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,P Gopinath,"['P Gopinath', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'N K Navani']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Harsh Chauhan,"['Harsh Chauhan', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Maya S.Nair,"['Maya S.Nair', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,N K Navani,"['N K Navani', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Partha Roy,"['Partha Roy', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'P Gopinath', 'N K Navani']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Poonam Choudhary,"['Poonam Choudhary', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Pravindra Kumar', 'Partha Roy', 'P Gopinath', 'N K Navani']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Pranita P Sarangi,"['Pranita P Sarangi', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Pravindra Kumar,"['Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath', 'N K Navani']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prince Tiwari,"['Prince Tiwari', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,R. P. Singh,"['R. P. Singh', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ramasare Prasad,"['Ramasare Prasad', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ranjana Pathania,"['Ranjana Pathania', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Saugata Hazra,"['Saugata Hazra', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shailly Tomar,"['Shailly Tomar', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shri Ram Yadav,"['Shri Ram Yadav', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Soma Rohatgi,"['Soma Rohatgi', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Jitin Singla,"['Jitin Singla', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Rajesh Kumar,"['Rajesh Kumar', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Akhil Upadhyay,"['Akhil Upadhyay', 'Pravindra Kumar', 'Prabhat Kumar Mandal', 'Partha Roy', 'P Gopinath']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Arindam Biswas,"['Arindam Biswas', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Avlokita Agrawal,"['Avlokita Agrawal', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Gaurav Raheja,"['Gaurav Raheja', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Mahua Mukherjee,"['Mahua Mukherjee', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,E Rajasekar,"['E Rajasekar', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Saptarshi Kolay,"['Saptarshi Kolay', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Smriti Saraswat,"['Smriti Saraswat', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Sonal Atreya,"['Sonal Atreya', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Tina Pujara,"['Tina Pujara', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,V Devadas,"['V Devadas', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Jaydev Dabas,"['Jaydev Dabas', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Millie Pant,"['Millie Pant', 'Pranita P Sarangi']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Rajan Arora,"['Rajan Arora', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Bijan Choudhury,"['Bijan Choudhury', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Debabrata Sircar,"['Debabrata Sircar', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Deepak Sharma,"['Deepak Sharma', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,P Gopinath,"['P Gopinath', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Harsh Chauhan,"['Harsh Chauhan', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Maya S.Nair,"['Maya S.Nair', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,N K Navani,"['N K Navani', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Partha Roy,"['Partha Roy', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Poonam Choudhary,"['Poonam Choudhary', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Pranita P Sarangi,"['Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Pravindra Kumar,"['Pravindra Kumar', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Prince Tiwari,"['Prince Tiwari', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,R. P. Singh,"['R. P. Singh', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Ramasare Prasad,"['Ramasare Prasad', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Ranjana Pathania,"['Ranjana Pathania', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Saugata Hazra,"['Saugata Hazra', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Shailly Tomar,"['Shailly Tomar', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Shri Ram Yadav,"['Shri Ram Yadav', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Soma Rohatgi,"['Soma Rohatgi', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Jitin Singla,"['Jitin Singla', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Rajesh Kumar,"['Rajesh Kumar', 'Pranita P Sarangi', 'Millie Pant']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Akhil Upadhyay,"['Akhil Upadhyay', 'Pranita P Sarangi', 'Millie Pant']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Arindam Biswas,"['Arindam Biswas', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Avlokita Agrawal,"['Avlokita Agrawal', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Gaurav Raheja,"['Gaurav Raheja', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Mahua Mukherjee,"['Mahua Mukherjee', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,E Rajasekar,"['E Rajasekar', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Saptarshi Kolay,"['Saptarshi Kolay', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Smriti Saraswat,"['Smriti Saraswat', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Sonal Atreya,"['Sonal Atreya', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Tina Pujara,"['Tina Pujara', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,V Devadas,"['V Devadas', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Jaydev Dabas,"['Jaydev Dabas', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Millie Pant,"['Millie Pant', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Rajan Arora,"['Rajan Arora', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Bijan Choudhury,"['Bijan Choudhury', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Debabrata Sircar,"['Debabrata Sircar', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Deepak Sharma,"['Deepak Sharma', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,P Gopinath,"['P Gopinath', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Harsh Chauhan,"['Harsh Chauhan', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Maya S.Nair,"['Maya S.Nair', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,N K Navani,"['N K Navani', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
v0_026_3rd_information__networking_event_eu_india_call_on_water,Partha Roy,"['Partha Roy', 'Uttam Kumar Roy', 'Saugata Hazra', 'Sachin Suresh Tiwari', 'R. P. Singh']"
