nsf_proposal_links_v0,researcher,team
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Pravindra Kumar,"['Pravindra Kumar', 'Akhil Upadhyay', 'Avlokita Agrawal', 'Saptarshi Kolay', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Pravindra Kumar,"['Pravindra Kumar', 'Mahua Mukherjee', 'Rajesh Kumar', 'E Rajasekar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Pravindra Kumar,"['Pravindra Kumar', 'E Rajasekar', 'Rajesh Kumar', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Pravindra Kumar,"['Pravindra Kumar', 'Avlokita Agrawal', 'Saptarshi Kolay', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Pravindra Kumar,"['Pravindra Kumar', 'Rajesh Kumar', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Prince Tiwari,"['Prince Tiwari', 'Saptarshi Kolay', 'Mahua Mukherjee', 'E Rajasekar', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Prince Tiwari,"['Prince Tiwari', 'Akhil Upadhyay', 'E Rajasekar', 'Avlokita Agrawal', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Prince Tiwari,"['Prince Tiwari', 'Mahua Mukherjee', 'E Rajasekar', 'Saptarshi Kolay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Prince Tiwari,"['Prince Tiwari', 'E Rajasekar', 'Rajesh Kumar', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Prince Tiwari,"['Prince Tiwari', 'Smriti Saraswat', 'E Rajasekar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Prince Tiwari,"['Prince Tiwari', 'E Rajasekar', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Prince Tiwari,"['Prince Tiwari', 'Akhil Upadhyay', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,R. P. Singh,"['R. P. Singh', 'Smriti Saraswat', 'Saptarshi Kolay', 'Avlokita Agrawal', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,R. P. Singh,"['R. P. Singh', 'Avlokita Agrawal', 'Smriti Saraswat', 'Mahua Mukherjee', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,R. P. Singh,"['R. P. Singh', 'Akhil Upadhyay', 'Smriti Saraswat', 'Saptarshi Kolay', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,R. P. Singh,"['R. P. Singh', 'Akhil Upadhyay', 'Saptarshi Kolay', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,R. P. Singh,"['R. P. Singh', 'Saptarshi Kolay', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,R. P. Singh,"['R. P. Singh', 'Rajesh Kumar', 'E Rajasekar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,R. P. Singh,"['R. P. Singh', 'Rajesh Kumar', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ramasare Prasad,"['Ramasare Prasad', 'Smriti Saraswat', 'Rajesh Kumar', 'Saptarshi Kolay', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ramasare Prasad,"['Ramasare Prasad', 'Smriti Saraswat', 'Mahua Mukherjee', 'Rajesh Kumar', 'Saptarshi Kolay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ramasare Prasad,"['Ramasare Prasad', 'Mahua Mukherjee', 'E Rajasekar', 'Smriti Saraswat', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ramasare Prasad,"['Ramasare Prasad', 'Saptarshi Kolay', 'Avlokita Agrawal', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ramasare Prasad,"['Ramasare Prasad', 'Smriti Saraswat', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ramasare Prasad,"['Ramasare Prasad', 'Saptarshi Kolay', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ramasare Prasad,"['Ramasare Prasad', 'Mahua Mukherjee', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ranjana Pathania,"['Ranjana Pathania', 'Smriti Saraswat', 'Rajesh Kumar', 'E Rajasekar', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ranjana Pathania,"['Ranjana Pathania', 'Smriti Saraswat', 'E Rajasekar', 'Mahua Mukherjee', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ranjana Pathania,"['Ranjana Pathania', 'Saptarshi Kolay', 'Avlokita Agrawal', 'Akhil Upadhyay', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ranjana Pathania,"['Ranjana Pathania', 'Akhil Upadhyay', 'Mahua Mukherjee', 'Saptarshi Kolay', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ranjana Pathania,"['Ranjana Pathania', 'Akhil Upadhyay', 'Mahua Mukherjee', 'Saptarshi Kolay', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ranjana Pathania,"['Ranjana Pathania', 'E Rajasekar', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ranjana Pathania,"['Ranjana Pathania', 'Avlokita Agrawal', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Smriti Saraswat', 'Rajesh Kumar', 'Akhil Upadhyay', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Akhil Upadhyay', 'Avlokita Agrawal', 'E Rajasekar', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Saptarshi Kolay', 'Akhil Upadhyay', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Rajesh Kumar', 'Akhil Upadhyay', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Avlokita Agrawal', 'E Rajasekar', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Smriti Saraswat', 'Saptarshi Kolay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Akhil Upadhyay', 'Saptarshi Kolay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saugata Hazra,"['Saugata Hazra', 'Saptarshi Kolay', 'Rajesh Kumar', 'Avlokita Agrawal', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saugata Hazra,"['Saugata Hazra', 'Saptarshi Kolay', 'Avlokita Agrawal', 'E Rajasekar', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saugata Hazra,"['Saugata Hazra', 'Rajesh Kumar', 'E Rajasekar', 'Avlokita Agrawal', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saugata Hazra,"['Saugata Hazra', 'Mahua Mukherjee', 'Saptarshi Kolay', 'Akhil Upadhyay', 'E Rajasekar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saugata Hazra,"['Saugata Hazra', 'E Rajasekar', 'Akhil Upadhyay', 'Avlokita Agrawal', 'Saptarshi Kolay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saugata Hazra,"['Saugata Hazra', 'Smriti Saraswat', 'E Rajasekar', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saugata Hazra,"['Saugata Hazra', 'Saptarshi Kolay', 'E Rajasekar', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shailly Tomar,"['Shailly Tomar', 'Mahua Mukherjee', 'E Rajasekar', 'Rajesh Kumar', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shailly Tomar,"['Shailly Tomar', 'Akhil Upadhyay', 'Smriti Saraswat', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shailly Tomar,"['Shailly Tomar', 'Rajesh Kumar', 'Saptarshi Kolay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shailly Tomar,"['Shailly Tomar', 'Rajesh Kumar', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shailly Tomar,"['Shailly Tomar', 'Mahua Mukherjee', 'Saptarshi Kolay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shailly Tomar,"['Shailly Tomar', 'E Rajasekar', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shailly Tomar,"['Shailly Tomar', 'Avlokita Agrawal', 'E Rajasekar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shri Ram Yadav,"['Shri Ram Yadav', 'Smriti Saraswat', 'Rajesh Kumar', 'Avlokita Agrawal', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shri Ram Yadav,"['Shri Ram Yadav', 'Rajesh Kumar', 'E Rajasekar', 'Saptarshi Kolay', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shri Ram Yadav,"['Shri Ram Yadav', 'Rajesh Kumar', 'Mahua Mukherjee', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shri Ram Yadav,"['Shri Ram Yadav', 'Mahua Mukherjee', 'Rajesh Kumar', 'E Rajasekar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shri Ram Yadav,"['Shri Ram Yadav', 'E Rajasekar', 'Smriti Saraswat', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shri Ram Yadav,"['Shri Ram Yadav', 'Akhil Upadhyay', 'Rajesh Kumar', 'E Rajasekar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shri Ram Yadav,"['Shri Ram Yadav', 'Saptarshi Kolay', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Soma Rohatgi,"['Soma Rohatgi', 'Rajesh Kumar', 'Smriti Saraswat', 'E Rajasekar', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Soma Rohatgi,"['Soma Rohatgi', 'Smriti Saraswat', 'E Rajasekar', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Soma Rohatgi,"['Soma Rohatgi', 'Saptarshi Kolay', 'Mahua Mukherjee', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Soma Rohatgi,"['Soma Rohatgi', 'Rajesh Kumar', 'Avlokita Agrawal', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Soma Rohatgi,"['Soma Rohatgi', 'Mahua Mukherjee', 'Avlokita Agrawal', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Soma Rohatgi,"['Soma Rohatgi', 'Smriti Saraswat', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Soma Rohatgi,"['Soma Rohatgi', 'Rajesh Kumar', 'E Rajasekar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Saptarshi Kolay', 'Avlokita Agrawal', 'E Rajasekar', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Saptarshi Kolay', 'Akhil Upadhyay', 'Avlokita Agrawal', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Akhil Upadhyay', 'Smriti Saraswat', 'Saptarshi Kolay', 'Mahua Mukherjee']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Avlokita Agrawal', 'Smriti Saraswat', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Akhil Upadhyay', 'Mahua Mukherjee', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Smriti Saraswat', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Rajesh Kumar', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jitin Singla,"['Jitin Singla', 'Mahua Mukherjee', 'Akhil Upadhyay', 'Rajesh Kumar', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jitin Singla,"['Jitin Singla', 'Mahua Mukherjee', 'E Rajasekar', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jitin Singla,"['Jitin Singla', 'Mahua Mukherjee', 'Akhil Upadhyay', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jitin Singla,"['Jitin Singla', 'Avlokita Agrawal', 'Smriti Saraswat', 'Saptarshi Kolay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jitin Singla,"['Jitin Singla', 'Avlokita Agrawal', 'Saptarshi Kolay', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jitin Singla,"['Jitin Singla', 'Akhil Upadhyay', 'E Rajasekar', 'Saptarshi Kolay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jitin Singla,"['Jitin Singla', 'Saptarshi Kolay', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajesh Kumar,"['Rajesh Kumar', 'Smriti Saraswat', 'Avlokita Agrawal', 'Mahua Mukherjee', 'Akhil Upadhyay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajesh Kumar,"['Rajesh Kumar', 'Smriti Saraswat', 'Akhil Upadhyay', 'Mahua Mukherjee', 'Saptarshi Kolay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajesh Kumar,"['Rajesh Kumar', 'Mahua Mukherjee', 'Smriti Saraswat', 'Avlokita Agrawal', 'E Rajasekar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajesh Kumar,"['Rajesh Kumar', 'E Rajasekar', 'Mahua Mukherjee', 'Saptarshi Kolay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajesh Kumar,"['Rajesh Kumar', 'E Rajasekar', 'Avlokita Agrawal', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajesh Kumar,"['Rajesh Kumar', 'Avlokita Agrawal', 'Akhil Upadhyay', 'Saptarshi Kolay']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajesh Kumar,"['Rajesh Kumar', 'Saptarshi Kolay', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Akhil Upadhyay,"['Akhil Upadhyay', 'Smriti Saraswat', 'Mahua Mukherjee', 'Avlokita Agrawal', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Akhil Upadhyay,"['Akhil Upadhyay', 'Smriti Saraswat', 'Avlokita Agrawal', 'Saptarshi Kolay', 'Rajesh Kumar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Akhil Upadhyay,"['Akhil Upadhyay', 'Saptarshi Kolay', 'Smriti Saraswat', 'E Rajasekar', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Akhil Upadhyay,"['Akhil Upadhyay', 'Mahua Mukherjee', 'Saptarshi Kolay', 'E Rajasekar', 'Smriti Saraswat']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Akhil Upadhyay,"['Akhil Upadhyay', 'Avlokita Agrawal', 'Mahua Mukherjee', 'Saptarshi Kolay', 'E Rajasekar']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Akhil Upadhyay,"['Akhil Upadhyay', 'E Rajasekar', 'Smriti Saraswat', 'Avlokita Agrawal']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Akhil Upadhyay,"['Akhil Upadhyay', 'Smriti Saraswat', 'Rajesh Kumar']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Arindam Biswas,"['Arindam Biswas', 'Saptarshi Kolay', 'Jitin Singla', 'Sachin Suresh Tiwari', 'Maya S.Nair']"
